Location,Bedrooms,Bathrooms,Area,Type,Stratum,Price
Bucaramanga,3.0,3.0,112.69324144086436,Apartment,4.0,450.0
Bucaramanga,3.0,3.0,110.0,Apartment,3.0,200.0
Bucaramanga,1.0,1.0,40.0,Apartment,3.0,130.0
Bucaramanga,3.0,3.0,154.0,Apartment,4.0,330.0
Bucaramanga,3.0,3.0,98.0,Apartment,4.0,380.0
Bucaramanga,4.0,3.0,140.0,Apartment,4.0,470.0
Bucaramanga,3.0,2.0,80.0,Apartment,3.0,300.0
Bucaramanga,7.0,3.0,200.0,House,4.0,435.0
Bucaramanga,1.0,1.0,32.0,Apartment,4.0,120.0
Bucaramanga,4.0,3.0,129.0,Apartment,6.0,620.0
Bucaramanga,3.0,3.0,130.0,House,5.0,650.0
Bucaramanga,3.0,2.0,66.0,Apartment,4.0,335.0
Bucaramanga,3.0,2.0,60.0,Apartment,3.0,220.0
Bucaramanga,3.0,1.0,92.0,House,4.0,380.0
Bucaramanga,3.0,2.0,76.0,Apartment,4.0,300.0
Bucaramanga,3.0,3.0,116.83050642324112,Apartment,6.0,370.0
Bucaramanga,3.0,2.0,66.0,Apartment,3.0,246.0
Bucaramanga,3.0,2.0,99.0,Apartment,5.0,606.0
Bucaramanga,2.0,2.0,97.0,Apartment,5.0,259.0
Bucaramanga,3.0,2.0,121.59061156701755,House,3.0,340.0
Bucaramanga,3.0,2.0,96.0,Apartment,4.0,300.0
Bucaramanga,3.0,2.0,83.0,Apartment,4.0,260.0
Bucaramanga,2.0,1.0,45.0,Apartment,3.0,130.0
Bucaramanga,3.0,2.0,100.0,House,4.0,320.0
Bucaramanga,3.0,3.0,80.0,Apartment,4.0,240.0
Bucaramanga,3.0,5.0,407.0,House,6.0,2000.0
Bucaramanga,3.0,3.0,117.0,Apartment,5.0,420.0
Bucaramanga,3.0,2.0,78.0,Apartment,4.0,345.0
Bucaramanga,3.0,3.0,76.0,Apartment,3.0,175.0
Bucaramanga,4.0,3.0,130.0,Apartment,5.0,455.0
Bucaramanga,5.0,4.0,328.0,House,4.0,1080.0
Bucaramanga,2.0,2.0,80.0,Apartment,4.0,440.0
Bucaramanga,3.0,3.0,104.0380553151598,Apartment,4.0,280.0
Bucaramanga,2.0,2.0,89.0,Apartment,4.0,450.0
Bucaramanga,3.0,3.0,155.4177276036857,Apartment,5.0,1170.0
Bucaramanga,3.0,3.0,115.0,Apartment,4.0,550.0
Bucaramanga,3.0,2.0,74.0,Apartment,4.0,330.0
Bucaramanga,3.0,3.0,101.81166484374732,Apartment,3.0,225.0
Bucaramanga,3.0,3.0,101.0,Apartment,5.0,270.0
Bucaramanga,2.0,2.0,80.0,Apartment,5.0,450.0
Bucaramanga,3.0,2.0,89.0,Apartment,3.0,250.0
Bucaramanga,3.0,3.0,102.4367441583786,Apartment,5.0,300.0
Bucaramanga,4.0,4.0,367.0,House,3.0,630.0
Bucaramanga,2.0,2.0,79.0,Apartment,6.0,360.0
Bucaramanga,3.0,3.0,111.0,Apartment,5.0,350.0
Bucaramanga,3.0,3.0,120.0,Apartment,4.0,450.0
Bucaramanga,3.0,2.0,92.0,Apartment,4.0,260.0
Bucaramanga,5.0,5.0,370.0,House,5.0,1200.0
Bucaramanga,4.0,6.0,251.0,Apartment,6.0,1500.0
Bucaramanga,3.0,2.0,63.0,Apartment,4.0,230.0
Bucaramanga,3.0,2.0,75.0,Apartment,4.0,210.0
Bucaramanga,3.0,3.0,100.0,Apartment,4.0,310.0
Bucaramanga,2.0,2.0,60.0,Apartment,4.0,220.0
Bucaramanga,1.0,1.0,36.0,Apartment,4.0,145.0
Bucaramanga,2.0,2.0,53.0,Apartment,3.0,220.0
Bucaramanga,5.0,2.0,115.0,House,3.0,249.0
Bucaramanga,4.0,3.0,150.0,House,4.0,695.0
Bucaramanga,3.0,2.0,65.0,Apartment,4.0,300.0
Bucaramanga,1.0,1.0,65.0,Apartment,4.0,148.0
Bucaramanga,3.0,6.0,365.0,Apartment,6.0,1190.0
Bucaramanga,3.0,3.0,170.0,Apartment,6.0,780.0
Bucaramanga,3.0,3.0,96.0,Apartment,4.0,340.0
Bucaramanga,2.0,2.0,65.0,Apartment,4.0,250.0
Bucaramanga,3.0,2.0,93.0,Apartment,4.0,560.0
Bucaramanga,2.0,2.0,79.0,Apartment,6.0,400.0
Bucaramanga,3.0,3.0,265.0,House,4.0,550.0
Bucaramanga,3.0,4.0,196.0,Apartment,6.0,950.0
Bucaramanga,3.0,5.0,265.0,Apartment,6.0,1750.0
Bucaramanga,4.0,4.0,138.0,Apartment,6.0,450.0
Bucaramanga,3.0,2.0,70.0,Apartment,4.0,350.0
Bucaramanga,4.0,3.0,120.1466871639103,House,3.0,320.0
Bucaramanga,3.0,2.0,92.0,Apartment,4.0,850.0
Bucaramanga,4.0,4.0,378.0,House,5.0,3230.0
Bucaramanga,1.0,1.0,40.0,Apartment,3.0,145.0
Bucaramanga,3.0,3.0,87.0,Apartment,4.0,285.0
Bucaramanga,3.0,2.0,114.0,Apartment,5.0,735.0
Bucaramanga,4.0,3.0,104.64117522175529,House,3.0,170.0
Bucaramanga,3.0,2.0,120.0,Apartment,6.0,650.0
Bucaramanga,3.0,1.0,47.0,House,3.0,185.0
Bucaramanga,2.0,2.0,88.0,Apartment,5.0,450.0
Bucaramanga,3.0,2.0,80.0,Apartment,4.0,310.0
Bucaramanga,5.0,5.0,354.0,House,5.0,1500.0
Bucaramanga,3.0,3.0,91.0,Apartment,4.0,275.0
Bucaramanga,4.0,3.0,92.0,Apartment,4.0,275.0
Bucaramanga,5.0,2.0,130.0,House,3.0,399.0
Bucaramanga,3.0,2.0,99.0,Apartment,4.0,480.0
Bucaramanga,3.0,3.0,158.0,Apartment,6.0,720.0
Bucaramanga,4.0,5.0,178.0,Apartment,6.0,890.0
Bucaramanga,3.0,2.0,220.0,Apartment,5.0,650.0
Bucaramanga,4.0,2.0,98.0,Apartment,5.0,630.0
Bucaramanga,3.0,2.0,99.0,Apartment,6.0,600.0
Bucaramanga,5.0,3.0,400.0,House,4.0,850.0
Bucaramanga,4.0,3.0,128.0,Apartment,4.0,365.0
Bucaramanga,3.0,2.0,69.0,Apartment,3.0,200.0
Bucaramanga,1.0,1.0,37.0,Apartment,3.0,130.0
Bucaramanga,3.0,2.0,74.0,Apartment,4.0,340.0
Bucaramanga,2.0,2.0,65.0,Apartment,4.0,230.0
Bucaramanga,3.0,3.0,160.0,Apartment,4.0,380.0
Bucaramanga,3.0,3.0,131.0,Apartment,5.0,470.0
Bucaramanga,3.0,2.0,72.0,Apartment,4.0,250.0
Bucaramanga,3.0,2.0,73.0,Apartment,4.0,250.0
Bucaramanga,3.0,2.0,66.0,Apartment,3.0,260.0
Bucaramanga,4.0,4.0,154.0,House,5.0,680.0
Bucaramanga,3.0,2.0,93.0,Apartment,5.0,250.0
Bucaramanga,3.0,2.0,112.0,Apartment,5.0,600.0
Bucaramanga,1.0,1.0,30.0,Apartment,4.0,160.0
Bucaramanga,3.0,2.0,96.0,Apartment,4.0,330.0
Bucaramanga,3.0,2.0,116.0,Apartment,4.0,280.0
Bucaramanga,3.0,3.0,160.0,Apartment,4.0,710.0
Bucaramanga,3.0,2.0,69.0,Apartment,4.0,260.0
Bucaramanga,3.0,2.0,47.0,Apartment,2.0,150.0
Bucaramanga,3.0,2.0,91.0,Apartment,4.0,456.992
Bucaramanga,3.0,3.0,146.461816711824,House,6.0,6500.0
Bucaramanga,4.0,1.0,92.0,House,3.0,220.0
Bucaramanga,3.0,2.0,84.0,Apartment,4.0,250.0
Bucaramanga,3.0,2.0,84.0,Apartment,4.0,250.0
Bucaramanga,3.0,2.0,107.0,Apartment,4.0,300.0
Bucaramanga,3.0,3.0,244.0,House,6.0,1300.0
Bucaramanga,3.0,2.0,77.0,Apartment,3.0,230.0
Bucaramanga,3.0,2.0,77.0,Apartment,4.0,230.0
Bucaramanga,3.0,4.0,205.0,Apartment,6.0,690.0
Bucaramanga,2.0,2.0,57.0,Apartment,4.0,180.0
Bucaramanga,3.0,2.0,62.0,Apartment,3.0,180.0
Bucaramanga,2.0,2.0,53.0,Apartment,3.0,195.0
Bucaramanga,4.0,3.0,93.0,Apartment,4.0,250.0
Bucaramanga,3.0,3.0,124.66826317662137,Apartment,6.0,1250.0
Bucaramanga,3.0,2.0,61.0,Apartment,4.0,272.875
Bucaramanga,3.0,2.0,60.0,Apartment,3.0,155.0
Bucaramanga,3.0,3.0,104.0380553151598,Apartment,4.0,290.0
Bucaramanga,3.0,2.0,99.0,Apartment,5.0,640.0
Bucaramanga,3.0,3.0,95.6829768404409,Apartment,3.0,180.0
Bucaramanga,5.0,4.0,190.0,Apartment,4.0,380.0
Bucaramanga,3.0,2.0,57.0,Apartment,3.0,185.0
Bucaramanga,3.0,2.0,75.0,Apartment,4.0,320.0
Bucaramanga,3.0,2.0,75.0,Apartment,4.0,410.0
Bucaramanga,4.0,3.0,100.0,Apartment,4.0,420.0
Bucaramanga,3.0,3.0,111.0,Apartment,4.0,550.0
Bucaramanga,3.0,3.0,124.0,Apartment,6.0,650.0
Bucaramanga,3.0,1.0,78.0,Apartment,4.0,380.0
Bucaramanga,5.0,4.0,750.0,House,6.0,1800.0
Bucaramanga,3.0,2.0,99.0,Apartment,4.0,410.0
Bucaramanga,3.0,3.0,112.0,Apartment,4.0,270.0
Bucaramanga,3.0,2.0,65.0,Apartment,4.0,260.0
Bucaramanga,4.0,3.0,174.0,House,4.0,850.0
Bucaramanga,3.0,2.0,99.0,Apartment,6.0,428.0
Bucaramanga,3.0,3.0,116.00248299530497,Apartment,4.0,550.0
Bucaramanga,3.0,2.0,77.0,Apartment,4.0,270.0
Bucaramanga,3.0,3.0,135.900145417108,Apartment,6.0,750.0
Bucaramanga,3.0,2.0,60.0,Apartment,3.0,200.0
Bucaramanga,3.0,2.0,74.0,Apartment,4.0,310.0
Bucaramanga,3.0,3.0,96.0,House,3.0,350.0
Bucaramanga,3.0,2.0,70.0,Apartment,4.0,275.0
Bucaramanga,7.0,4.0,361.0,Apartment,5.0,1950.0
Bucaramanga,3.0,2.0,69.0,Apartment,3.0,200.0
Bucaramanga,3.0,3.0,95.6829768404409,Apartment,4.0,150.0
Bucaramanga,3.0,3.0,143.73249108200838,House,6.0,1300.0
Bucaramanga,3.0,2.0,76.0,Apartment,4.0,245.0
Bucaramanga,3.0,2.0,88.0,Apartment,4.0,340.0
Bucaramanga,2.0,1.0,48.0,Apartment,4.0,140.0
Bucaramanga,3.0,3.0,78.0,Apartment,4.0,220.0
Bucaramanga,3.0,2.0,85.0,Apartment,4.0,460.0
Bucaramanga,5.0,3.0,120.0,House,3.0,295.0
Bucaramanga,4.0,3.0,140.0,Apartment,4.0,500.0
Bucaramanga,3.0,3.0,134.90222221712943,Apartment,6.0,761.114
Bucaramanga,3.0,2.0,76.0,Apartment,4.0,280.0
Bucaramanga,2.0,2.0,49.0,Apartment,4.0,456.061
Bucaramanga,2.0,2.0,60.0,Apartment,3.0,205.0
Bucaramanga,3.0,1.0,61.0,Apartment,4.0,220.0
Bucaramanga,2.0,2.0,96.0,Apartment,4.0,410.0
Bucaramanga,4.0,3.0,176.0,Apartment,5.0,490.0
Bucaramanga,2.0,2.0,65.0,Apartment,4.0,190.0
Bucaramanga,3.0,2.0,73.0,Apartment,4.0,310.0
Bucaramanga,3.0,2.0,109.0,Apartment,6.0,500.0
Bucaramanga,4.0,3.0,109.0,House,4.0,550.0
Bucaramanga,4.0,5.0,240.0,House,5.0,950.0
Bucaramanga,3.0,3.0,161.48177473952828,House,6.0,950.0
Bucaramanga,2.0,2.0,72.0,Apartment,6.0,450.0
Bucaramanga,5.0,5.0,300.0,House,4.0,1600.0
Bucaramanga,4.0,3.0,230.0,House,4.0,650.0
Bucaramanga,4.0,3.0,120.0,Apartment,4.0,580.0
Bucaramanga,3.0,2.0,68.0,Apartment,3.0,240.0
Bucaramanga,1.0,1.0,37.0,Apartment,4.0,215.0
Bucaramanga,3.0,3.0,130.0,Apartment,4.0,390.0
Bucaramanga,2.0,2.0,53.0,Apartment,3.0,195.0
Bucaramanga,3.0,2.0,75.0,Apartment,4.0,410.0
Bucaramanga,3.0,3.0,126.0,Apartment,6.0,470.0
Bucaramanga,3.0,2.0,57.0,Apartment,4.0,230.0
Bucaramanga,3.0,2.0,77.0,Apartment,4.0,350.0
Bucaramanga,7.0,4.0,392.0,House,6.0,2600.0
Bucaramanga,5.0,3.0,190.0,House,4.0,420.0
Bucaramanga,3.0,3.0,115.0,Apartment,6.0,580.0
Bucaramanga,4.0,3.0,338.0,House,5.0,1700.0
Bucaramanga,5.0,2.0,298.0,House,4.0,900.0
Bucaramanga,3.0,3.0,102.0,House,4.0,550.0
Bucaramanga,3.0,4.0,229.0,Apartment,4.0,670.0
Bucaramanga,3.0,2.0,63.0,Apartment,3.0,230.0
Bucaramanga,3.0,2.0,76.0,Apartment,4.0,250.0
Bucaramanga,3.0,2.0,77.0,Apartment,4.0,380.0
Bucaramanga,3.0,2.0,53.0,Apartment,3.0,170.0
Bucaramanga,1.0,1.0,35.0,Apartment,4.0,190.0
Bucaramanga,1.0,1.0,38.0,Apartment,4.0,160.0
Bucaramanga,4.0,4.0,101.0,House,4.0,550.0
Bucaramanga,3.0,5.0,265.0,Apartment,6.0,1550.0
Bucaramanga,4.0,3.0,136.0,House,3.0,310.0
Bucaramanga,3.0,4.0,464.0,House,6.0,1650.0
Bucaramanga,3.0,2.0,73.0,Apartment,4.0,320.0
Bucaramanga,3.0,2.0,63.0,Apartment,3.0,225.0
Bucaramanga,3.0,2.0,67.0,Apartment,4.0,282.0
Bucaramanga,1.0,1.0,34.0,Apartment,4.0,155.0
Bucaramanga,4.0,3.0,145.6966954872251,House,5.0,1550.0
Bucaramanga,1.0,2.0,53.0,Apartment,4.0,240.0
Bucaramanga,3.0,3.0,128.0,Apartment,5.0,420.0
Bucaramanga,3.0,2.0,78.0,Apartment,4.0,320.0
Bucaramanga,3.0,2.0,72.0,Apartment,4.0,239.0
Bucaramanga,3.0,2.0,92.0,Apartment,4.0,299.0
Bucaramanga,3.0,2.0,80.0,Apartment,4.0,330.0
Bucaramanga,3.0,2.0,74.0,Apartment,4.0,340.0
Bucaramanga,3.0,2.0,64.0,Apartment,4.0,265.0
Bucaramanga,4.0,3.0,129.03255421184048,House,3.0,420.0
Bucaramanga,3.0,2.0,94.0,Apartment,4.0,220.0
Bucaramanga,6.0,7.0,700.0,House,6.0,2200.0
Bucaramanga,3.0,2.0,150.0,House,4.0,400.0
Bucaramanga,3.0,3.0,95.6829768404409,Apartment,3.0,155.0
Bucaramanga,2.0,1.0,40.0,Apartment,4.0,180.0
Bucaramanga,3.0,2.0,77.0,Apartment,4.0,295.0
Bucaramanga,3.0,2.0,62.0,Apartment,3.0,190.0
Bucaramanga,3.0,2.0,80.0,Apartment,4.0,298.0
Bucaramanga,3.0,2.0,64.0,Apartment,4.0,336.0
Bucaramanga,3.0,2.0,89.0,Apartment,4.0,220.0
Bucaramanga,4.0,3.0,192.0,Apartment,6.0,500.0
Bucaramanga,3.0,2.0,85.0,Apartment,3.0,340.0
Bucaramanga,3.0,2.0,59.0,Apartment,3.0,0.16
Bucaramanga,4.0,4.0,109.0,Apartment,3.0,298.0
Bucaramanga,7.0,5.0,307.0,House,4.0,1167.55
Bucaramanga,3.0,2.0,89.0,Apartment,4.0,250.0
Bucaramanga,3.0,3.0,92.0,Apartment,4.0,420.0
Bucaramanga,2.0,2.0,67.0,Apartment,4.0,270.0
Bucaramanga,3.0,2.0,58.0,Apartment,3.0,140.0
Bucaramanga,3.0,2.0,74.0,Apartment,4.0,350.0
Bucaramanga,7.0,4.0,230.0,House,4.0,600.0
Bucaramanga,2.0,2.0,49.0,Apartment,3.0,178.0
Bucaramanga,5.0,4.0,153.0,House,3.0,325.0
Bucaramanga,3.0,2.0,113.0,Apartment,4.0,300.0
Bucaramanga,3.0,2.0,64.0,Apartment,4.0,280.0
Bucaramanga,5.0,5.0,200.0,House,4.0,800.0
Bucaramanga,1.0,1.0,36.0,Apartment,4.0,120.0
Bucaramanga,3.0,3.0,103.52263501708062,Apartment,6.0,215.0
Bucaramanga,2.0,2.0,64.0,Apartment,4.0,180.0
Bucaramanga,1.0,1.0,47.0,Apartment,4.0,150.0
Bucaramanga,4.0,3.0,76.0,Apartment,3.0,260.0
Bucaramanga,1.0,1.0,32.0,Apartment,4.0,140.0
Bucaramanga,3.0,2.0,75.0,Apartment,4.0,357.0
Bucaramanga,3.0,2.0,130.0,Apartment,6.0,670.0
Bucaramanga,3.0,4.0,151.0,House,6.0,1350.0
Bucaramanga,3.0,2.0,77.0,Apartment,3.0,250.0
Bucaramanga,3.0,3.0,116.90831355047048,Apartment,4.0,530.0
Bucaramanga,5.0,3.0,260.0,House,4.0,640.0
Bucaramanga,3.0,2.0,140.0,Apartment,6.0,585.0
Bucaramanga,4.0,3.0,245.0,House,6.0,1400.0
Bucaramanga,3.0,2.0,65.0,Apartment,4.0,314.0
Bucaramanga,3.0,2.0,80.0,Apartment,4.0,315.0
Bucaramanga,2.0,3.0,73.0,Apartment,4.0,370.0
Bucaramanga,4.0,4.0,234.0,House,5.0,950.0
Bucaramanga,4.0,3.0,121.0,Apartment,6.0,510.0
Bucaramanga,3.0,2.0,99.0,Apartment,4.0,430.0
Bucaramanga,3.0,2.0,67.0,Apartment,3.0,220.0
Bucaramanga,3.0,2.0,52.0,Apartment,3.0,175.0
Bucaramanga,3.0,2.0,78.0,Apartment,4.0,280.0
Bucaramanga,4.0,3.0,105.0,Apartment,4.0,311.0
Bucaramanga,4.0,3.0,162.51564304864584,House,4.0,1050.0
Bucaramanga,3.0,2.0,75.0,Apartment,4.0,340.0
Bucaramanga,3.0,2.0,120.0,Apartment,6.0,320.0
Bucaramanga,1.0,1.0,45.0,Apartment,4.0,195.0
Bucaramanga,3.0,2.0,75.0,Apartment,4.0,280.0
Bucaramanga,6.0,4.0,150.0,House,5.0,650.0
Bucaramanga,3.0,2.0,97.0,Apartment,3.0,240.0
Bucaramanga,2.0,2.0,84.0,Apartment,6.0,595.0
Bucaramanga,3.0,2.0,83.0,Apartment,4.0,280.0
Bucaramanga,6.0,6.0,175.0,House,2.0,380.0
Bucaramanga,3.0,2.0,94.0,Apartment,4.0,350.0
Bucaramanga,4.0,5.0,280.0,House,4.0,550.0
Bucaramanga,2.0,1.0,59.0,Apartment,4.0,200.0
Bucaramanga,3.0,2.0,95.0,Apartment,4.0,280.0
Bucaramanga,3.0,2.0,77.0,Apartment,3.0,320.0
Bucaramanga,3.0,4.0,231.0,House,6.0,1300.0
Bucaramanga,3.0,3.0,106.91159485912073,Apartment,4.0,345.0
Bucaramanga,3.0,2.0,68.0,Apartment,4.0,321.0
Bucaramanga,3.0,2.0,84.0,Apartment,4.0,215.0
Bucaramanga,3.0,2.0,77.0,Apartment,4.0,230.0
Bucaramanga,2.0,2.0,46.0,Apartment,4.0,183.0
Bucaramanga,3.0,4.0,220.0,House,6.0,850.0
Bucaramanga,3.0,3.0,115.22335415589701,Apartment,5.0,560.0
Bucaramanga,3.0,2.0,75.0,House,4.0,330.0
Bucaramanga,3.0,3.0,80.0,House,4.0,320.0
Bucaramanga,2.0,2.0,52.0,Apartment,4.0,190.0
Bucaramanga,4.0,4.0,194.0,House,6.0,1400.0
Bucaramanga,3.0,2.0,65.0,Apartment,4.0,265.0
Bucaramanga,3.0,3.0,178.0,House,5.0,850.0
Bucaramanga,3.0,2.0,66.0,Apartment,3.0,299.0
Bucaramanga,2.0,2.0,58.0,Apartment,3.0,235.0
Bucaramanga,2.0,3.0,140.0,House,4.0,370.0
Bucaramanga,3.0,3.0,130.0,Apartment,6.0,750.0
Bucaramanga,3.0,2.0,136.0,Apartment,6.0,800.0
Bucaramanga,3.0,3.0,145.66652217875608,House,6.0,1180.0
Bucaramanga,2.0,2.0,134.0,Apartment,6.0,1090.0
Bucaramanga,3.0,3.0,106.91159485912073,Apartment,4.0,330.0
Bucaramanga,3.0,3.0,84.0,Apartment,6.0,400.0
Bucaramanga,3.0,3.0,114.39344366140458,Apartment,5.0,500.0
Bucaramanga,3.0,2.0,75.0,Apartment,4.0,300.0
Bucaramanga,3.0,3.0,117.0,Apartment,5.0,350.0
Bucaramanga,2.0,2.0,49.0,Apartment,3.0,155.0
Bucaramanga,4.0,2.0,158.0,Apartment,4.0,430.0
Bucaramanga,2.0,1.0,46.0,Apartment,3.0,145.0
Bucaramanga,3.0,2.0,83.0,Apartment,4.0,320.0
Bucaramanga,3.0,2.0,78.0,Apartment,4.0,280.0
Bucaramanga,3.0,3.0,107.07830375816381,Apartment,6.0,270.0
Bucaramanga,3.0,2.0,63.0,Apartment,3.0,235.0
Bucaramanga,3.0,3.0,120.75915829827147,Apartment,6.0,470.0
Bucaramanga,1.0,1.0,3.54,Apartment,4.0,174.0
Bucaramanga,2.0,2.0,68.0,Apartment,4.0,210.0
Bucaramanga,3.0,2.0,110.0,Apartment,6.0,630.0
Bucaramanga,3.0,3.0,119.89958162315288,Apartment,6.0,500.41
Bucaramanga,3.0,2.0,244.0,Apartment,6.0,650.0
Bucaramanga,3.0,2.0,62.0,Apartment,3.0,182.0
Bucaramanga,3.0,2.0,78.0,Apartment,4.0,390.0
Bucaramanga,4.0,3.0,110.4007526538572,House,3.0,255.0
Bucaramanga,4.0,4.0,154.0,House,4.0,680.0
Bucaramanga,3.0,3.0,136.3352013657236,House,6.0,1400.0
Bucaramanga,3.0,3.0,180.0,Apartment,5.0,650.0
Bucaramanga,3.0,2.0,63.0,Apartment,4.0,198.247
Bucaramanga,3.0,3.0,114.0,Apartment,4.0,280.0
Bucaramanga,4.0,2.0,124.0,House,4.0,350.0
Bucaramanga,3.0,3.0,160.0,Apartment,6.0,700.0
Bucaramanga,1.0,1.0,43.0,Apartment,4.0,175.0
Bucaramanga,3.0,3.0,92.0,Apartment,4.0,260.0
Bucaramanga,3.0,3.0,94.0,Apartment,5.0,290.0
Bucaramanga,2.0,2.0,53.0,Apartment,3.0,170.0
Bucaramanga,4.0,3.0,132.0,House,4.0,420.0
Bucaramanga,3.0,2.0,100.0,House,3.0,260.0
Bucaramanga,3.0,2.0,105.0,Apartment,4.0,380.0
Bucaramanga,4.0,3.0,125.0,Apartment,4.0,340.0
Bucaramanga,4.0,3.0,100.0,Apartment,4.0,450.0
Bucaramanga,4.0,3.0,225.0,House,4.0,980.0
Bucaramanga,4.0,3.0,158.0,Apartment,4.0,350.0
Bucaramanga,3.0,2.0,98.0,Apartment,4.0,320.0
Bucaramanga,3.0,2.0,77.0,Apartment,4.0,345.0
Bucaramanga,4.0,3.0,150.0,Apartment,6.0,650.0
Bucaramanga,4.0,2.0,440.0,House,3.0,600.0
Bucaramanga,3.0,2.0,82.0,Apartment,5.0,550.0
Bucaramanga,4.0,3.0,120.1466871639103,House,3.0,310.0
Bucaramanga,6.0,4.0,220.0,House,4.0,720.0
Bucaramanga,4.0,3.0,110.0,Apartment,4.0,360.0
Bucaramanga,5.0,3.0,320.0,House,4.0,790.0
Bucaramanga,3.0,2.0,80.0,Apartment,3.0,230.0
Bucaramanga,5.0,2.0,105.0,Apartment,2.0,240.0
Bucaramanga,3.0,2.0,54.0,Apartment,4.0,295.0
Bucaramanga,3.0,2.0,93.0,Apartment,4.0,320.0
Bucaramanga,1.0,2.0,67.0,Apartment,6.0,430.0
Bucaramanga,4.0,2.0,195.0,Apartment,4.0,320.0
Bucaramanga,3.0,2.0,68.0,Apartment,4.0,310.0
Bucaramanga,3.0,2.0,72.0,Apartment,5.0,580.433
Bucaramanga,3.0,2.0,105.0,House,3.0,220.0
Bucaramanga,3.0,3.0,113.0,Apartment,5.0,273.0
Bucaramanga,3.0,3.0,145.0,Apartment,6.0,1200.0
Bucaramanga,3.0,2.0,86.0,Apartment,4.0,360.0
Bucaramanga,4.0,5.0,228.0,Apartment,6.0,550.0
Bucaramanga,4.0,4.0,250.0,House,4.0,2350.0
Bucaramanga,8.0,6.0,206.0,Apartment,4.0,600.0
Bucaramanga,1.0,1.0,37.0,Apartment,4.0,220.0
Bucaramanga,5.0,4.0,224.0,House,4.0,1400.0
Bucaramanga,4.0,3.0,160.21427015763737,House,4.0,850.0
Bucaramanga,3.0,2.0,94.0,Apartment,4.0,480.0
Bucaramanga,7.0,8.0,520.0,House,6.0,2300.0
Bucaramanga,3.0,3.0,100.0,Apartment,5.0,270.0
Bucaramanga,4.0,3.0,153.0,House,5.0,700.0
Bucaramanga,3.0,3.0,148.3175373164067,House,5.0,1200.0
Bucaramanga,3.0,2.0,64.0,Apartment,3.0,150.0
Bucaramanga,3.0,2.0,71.0,Apartment,3.0,275.0
Bucaramanga,3.0,2.0,107.0,Apartment,4.0,280.0
Bucaramanga,5.0,3.0,140.0,House,4.0,440.0
Bucaramanga,1.0,1.0,60.0,Apartment,4.0,220.0
Bucaramanga,3.0,2.0,83.0,Apartment,4.0,300.0
Bucaramanga,3.0,3.0,161.85938178655644,House,6.0,1250.0
Bucaramanga,4.0,3.0,123.0,Apartment,5.0,520.0
Bucaramanga,4.0,5.0,334.0,House,6.0,1550.0
Bucaramanga,3.0,2.0,47.0,Apartment,2.0,150.0
Bucaramanga,2.0,1.0,47.0,Apartment,3.0,170.0
Bucaramanga,4.0,3.0,230.0,House,4.0,550.0
Bucaramanga,3.0,3.0,113.56403209817508,Apartment,4.0,480.0
Bucaramanga,3.0,3.0,97.26908962568035,Apartment,4.0,175.0
Bucaramanga,1.0,1.0,28.0,Apartment,4.0,130.0
Bucaramanga,3.0,2.0,75.0,Apartment,5.0,370.0
Bucaramanga,4.0,3.0,126.5168381567268,House,4.0,400.0
Bucaramanga,3.0,3.0,134.0,Apartment,6.0,850.0
Bucaramanga,3.0,4.0,275.0,Apartment,6.0,1650.0
Bucaramanga,4.0,4.0,138.0,Apartment,6.0,500.0
Bucaramanga,3.0,2.0,92.0,Apartment,5.0,335.0
Bucaramanga,3.0,2.0,77.0,Apartment,4.0,270.0
Bucaramanga,2.0,2.0,47.0,Apartment,3.0,158.0
Bucaramanga,3.0,3.0,144.22340149649276,House,5.0,700.0
Bucaramanga,3.0,2.0,134.0,Apartment,5.0,680.0
Bucaramanga,3.0,2.0,69.0,Apartment,4.0,270.0
Bucaramanga,4.0,5.0,264.0,Apartment,6.0,1500.0
Bucaramanga,3.0,3.0,171.0,Apartment,6.0,499.0
Bucaramanga,3.0,3.0,113.0,Apartment,4.0,377.0892
Bucaramanga,4.0,5.0,295.0,Apartment,6.0,650.0
Bucaramanga,3.0,2.0,79.0,Apartment,4.0,315.0
Bucaramanga,4.0,4.0,193.0,Apartment,5.0,670.0
Bucaramanga,3.0,3.0,112.0,Apartment,6.0,630.0
Bucaramanga,3.0,2.0,64.0,Apartment,4.0,215.0
Bucaramanga,6.0,4.0,336.0,House,4.0,800.0
Bucaramanga,3.0,2.0,80.0,Apartment,4.0,320.0
Bucaramanga,3.0,2.0,208.0,Apartment,4.0,376.247565
Bucaramanga,3.0,4.0,123.0,Apartment,5.0,750.0
Bucaramanga,2.0,1.0,45.0,Apartment,2.0,75.0
Bucaramanga,4.0,4.0,197.0,Apartment,6.0,893.0
Bucaramanga,4.0,3.0,158.59431215101816,House,3.0,780.0
Bucaramanga,3.0,2.0,85.0,Apartment,4.0,267.0
Bucaramanga,3.0,2.0,72.0,Apartment,4.0,206.0
Bucaramanga,3.0,3.0,98.0,Apartment,4.0,260.0
Bucaramanga,3.0,2.0,57.0,Apartment,3.0,230.0
Bucaramanga,3.0,3.0,95.92424157752558,Apartment,3.0,205.0
Bucaramanga,3.0,2.0,74.0,Apartment,4.0,195.0
Bucaramanga,2.0,2.0,72.0,Apartment,4.0,155.0
