Location,Bedrooms,Bathrooms,Type,Stratum,Area_transformed_log,Price_transformed_log
Medellin,3,2,Apartment,4.0,4.51085950651685,6.447305862541213
Medellin,4,2,House,3.0,5.537334267018537,6.478509642208569
Medellin,3,4,Apartment,6.0,5.225746673713202,7.2305631534092925
Medellin,3,2,House,4.0,4.976733742420574,6.415096959171596
Medellin,2,2,Apartment,6.0,4.836281906951478,7.280008252884188
Medellin,3,2,Apartment,5.0,4.330733340286331,5.993961427306569
Medellin,3,2,Apartment,5.0,4.584967478670572,6.53813982376767
Medellin,3,3,Apartment,5.0,4.718498871295094,6.437751649736401
Medellin,5,4,House,4.0,5.802118375377063,6.55250788703459
Medellin,3,2,Apartment,4.0,4.060443010546419,5.955837369464831
Medellin,2,2,Apartment,6.0,4.890349128221754,7.074116816197362
Medellin,4,4,House,6.0,5.860786223465865,7.496097345175956
Medellin,4,3,House,5.0,5.0689042022202315,6.447305862541213
Medellin,3,3,Apartment,5.0,4.705748801286027,6.439350371100098
Medellin,3,3,Apartment,5.0,4.941642422609304,6.7464121285733745
Medellin,4,2,Apartment,4.0,5.049856007249537,6.566672429803241
Medellin,3,2,Apartment,6.0,5.043425116919247,7.048386408721883
Medellin,2,3,Apartment,6.0,4.6443908991413725,7.061334366910438
Medellin,3,3,Apartment,5.0,4.624972813284271,6.573680166960646
Medellin,3,2,House,3.0,4.2626798770413155,5.755742213586912
Medellin,2,2,Apartment,4.0,4.02535169073515,5.948034989180646
Medellin,3,3,Apartment,4.0,4.61512051684126,6.580639137284949
Medellin,3,2,Apartment,6.0,4.795790545596741,6.55250788703459
Medellin,4,2,House,3.0,4.927253685157205,5.942799375126701
Medellin,3,4,Apartment,6.0,5.707110264748875,7.937731775260109
Medellin,3,4,Apartment,6.0,5.556828061699537,7.208600337960199
Medellin,3,3,Apartment,5.0,4.74493212836325,6.7226297948554485
Medellin,5,4,House,5.0,5.545177444479562,7.496097345175956
Medellin,3,3,Apartment,6.0,5.564520407322694,7.313886831633462
Medellin,3,3,Apartment,4.0,4.553876891600541,6.415096959171596
Medellin,4,3,Apartment,5.0,5.0689042022202315,6.447305862541213
Medellin,3,4,Apartment,6.0,5.389071729816501,7.280008252884188
Medellin,3,2,Apartment,4.0,4.07753744390572,5.87493073085203
Medellin,3,2,Apartment,5.0,4.820281565605037,6.175867270105761
Medellin,3,2,Apartment,5.0,4.394449154672439,6.255750041753367
Medellin,5,3,House,5.0,5.755742213586912,6.621405651764134
Medellin,3,3,Apartment,5.0,5.043425116919247,7.00397413672268
Medellin,4,2,Apartment,3.0,4.442651256490317,5.5254529391317835
Medellin,4,3,Apartment,6.0,5.017279836814924,6.660575149839686
Medellin,3,3,Apartment,6.0,4.61512051684126,6.825460036255307
Medellin,4,2,House,4.0,5.159055299214529,6.447305862541213
Medellin,4,3,House,6.0,5.5254529391317835,7.00397413672268
Medellin,3,2,Apartment,3.0,4.007333185232471,5.3612921657094255
Medellin,3,3,Apartment,5.0,4.59511985013459,6.175867270105761
Medellin,3,3,Apartment,5.0,4.700480365792417,6.604993409095263
Medellin,3,2,Apartment,5.0,4.795790545596741,6.236369590203704
Medellin,4,3,House,4.0,5.497168225293202,6.647688373563329
Medellin,5,4,House,5.0,5.552959584921617,7.0909098220799835
Medellin,3,2,Apartment,5.0,4.477336814478207,6.284134161070802
Medellin,4,4,House,5.0,0.6931471805599453,8.412054873292933
Medellin,4,3,House,5.0,5.351858133476067,6.898714534329988
Medellin,4,4,Apartment,5.0,4.962844630259907,6.133398042996649
Medellin,4,4,House,5.0,4.762173934797756,6.493753839851686
Medellin,3,2,Apartment,6.0,4.248495242049359,6.3473892096560105
Medellin,3,2,Apartment,5.0,4.465908118654584,5.955837369464831
Medellin,3,3,Apartment,5.0,5.1298987149230735,6.634633357861686
Medellin,3,2,Apartment,4.0,4.3694478524670215,6.111467339502679
Medellin,3,2,Apartment,4.0,4.07753744390572,5.910796644040527
Medellin,3,4,House,6.0,6.293419278846481,8.366602832783736
Medellin,4,4,House,6.0,5.963401364193034,8.434028950155469
Medellin,3,2,Apartment,6.0,4.5217885770490405,6.415096959171596
Medellin,3,2,Apartment,6.0,4.736198448394496,6.710523109452428
Medellin,3,2,Apartment,4.0,4.189654742026425,5.902633333401366
Medellin,3,3,House,6.0,5.521460917862246,6.878326468291325
Medellin,2,2,Apartment,5.0,4.2626798770413155,6.431331081933479
Medellin,3,2,Apartment,4.0,4.51085950651685,6.042632833682381
Medellin,3,2,House,4.0,4.7535901911063645,6.478509642208569
Medellin,4,2,House,4.0,5.351858133476067,6.68586094706836
Medellin,4,3,House,6.0,5.3981627015177525,7.244941546337007
Medellin,4,4,Apartment,5.0,5.37989735354046,7.0909098220799835
Medellin,3,3,House,5.0,4.61512051684126,6.7464121285733745
Medellin,2,2,Apartment,4.0,4.394449154672439,5.860786223465865
Medellin,4,4,House,3.0,4.7535901911063645,5.993961427306569
Medellin,2,2,Apartment,5.0,4.110873864173311,5.771441123130016
Medellin,3,3,House,4.0,4.912654885736052,6.523562306149512
Medellin,2,2,Apartment,6.0,4.143134726391533,6.175867270105761
Medellin,3,4,House,6.0,5.501258210544727,7.307202314764738
Medellin,3,3,Apartment,6.0,5.6131281063880705,7.8636512654486515
Medellin,4,3,House,3.0,4.330733340286331,5.602118820879701
Medellin,3,2,Apartment,4.0,4.2626798770413155,6.186208623900494
Medellin,2,2,Apartment,5.0,4.394449154672439,6.493753839851686
Medellin,3,2,Apartment,5.0,4.770684624465665,6.569481420414296
Medellin,3,2,Apartment,5.0,4.174387269895637,6.042632833682381
Medellin,4,4,House,6.0,5.805134968916488,7.3783837129967145
Medellin,4,3,House,4.0,5.318119993844216,6.19644412779452
Medellin,3,3,House,5.0,4.904676547400083,7.2868764117507
Medellin,4,3,House,4.0,4.912654885736052,6.3818160174060985
Medellin,3,3,House,5.0,5.214935757608986,6.621405651764134
Medellin,3,3,Apartment,5.0,4.6913478822291435,6.566672429803241
Medellin,2,2,Apartment,6.0,4.983606621708336,7.244941546337007
Medellin,2,2,Apartment,4.0,4.204692619390966,6.111467339502679
Medellin,2,2,Apartment,4.0,4.174387269895637,5.981414211254481
Medellin,3,2,Apartment,6.0,5.030437921392435,7.00397413672268
Medellin,3,3,Apartment,5.0,5.003946305945459,7.155396301896734
Medellin,2,2,House,4.0,4.875197323201151,6.478509642208569
Medellin,3,3,House,6.0,5.442417710521793,7.208600337960199
Medellin,4,4,House,6.0,6.175867270105761,7.762596048540069
Medellin,3,2,Apartment,5.0,4.51085950651685,6.46302945692067
Medellin,2,2,Apartment,5.0,4.356708826689592,6.406879986069314
Medellin,3,3,Apartment,5.0,5.123963979403259,6.68586094706836
Medellin,3,2,Apartment,4.0,4.189654742026425,5.860786223465865
Medellin,3,2,House,4.0,4.90527477843843,6.2166061010848646
Medellin,4,3,Apartment,5.0,5.0689042022202315,6.447305862541213
Medellin,4,4,Apartment,5.0,4.7535901911063645,6.710523109452428
Medellin,2,2,Apartment,6.0,4.02535169073515,6.054439346269371
Medellin,2,2,Apartment,4.0,4.31748811353631,6.19644412779452
Medellin,4,3,House,5.0,5.365976015021851,6.594413459749778
Medellin,3,2,Apartment,4.0,4.02535169073515,5.723585101952381
Medellin,3,1,House,3.0,4.709530201312334,5.4638318050256105
Medellin,4,3,House,5.0,5.135798437050262,6.803505257608338
Medellin,3,3,Apartment,5.0,5.241747015059643,6.903747257584598
Medellin,3,1,House,3.0,3.9512437185814275,5.942799375126701
Medellin,2,3,House,6.0,5.081404364984463,7.496097345175956
Medellin,3,3,House,6.0,5.66988092298052,7.3783837129967145
Medellin,3,2,Apartment,4.0,4.189654742026425,6.111467339502679
Medellin,3,4,House,6.0,5.846438775057725,7.550135342488429
Medellin,3,2,Apartment,4.0,4.219507705176107,6.255750041753367
Medellin,3,3,House,6.0,6.144185634125646,8.006700845440367
Medellin,4,3,Apartment,5.0,5.176149732573829,6.55250788703459
Medellin,3,3,Apartment,6.0,4.711202391291642,6.508769136971682
Medellin,3,2,House,3.0,4.23410650459726,5.25227342804663
Medellin,3,4,House,6.0,5.652489180268651,7.170888478512505
Medellin,3,2,Apartment,5.0,4.343805421853684,6.089044875446846
Medellin,3,3,Apartment,5.0,5.493061443340548,7.0909098220799835
Medellin,3,2,House,3.0,4.584967478670572,5.993961427306569
Medellin,3,2,Apartment,4.0,4.330733340286331,6.3561076606958915
Medellin,3,2,Apartment,4.0,4.110873864173311,5.771441123130016
Medellin,3,4,Apartment,6.0,5.017279836814924,7.223295679562314
Medellin,5,3,House,5.0,5.3981627015177525,7.1316985104669115
Medellin,3,2,House,5.0,4.812184355372417,6.478509642208569
Medellin,3,4,Apartment,6.0,5.267858159063328,7.208600337960199
Medellin,2,2,Apartment,5.0,4.2626798770413155,6.111467339502679
Medellin,2,2,House,6.0,5.8888779583328805,8.517393171418904
Medellin,4,3,House,5.0,4.8283137373023015,6.089044875446846
Medellin,3,2,Apartment,6.0,4.624972813284271,6.478509642208569
Medellin,3,3,House,6.0,5.001928134080282,7.3783837129967145
Medellin,2,2,Apartment,6.0,4.454347296253507,6.641182169740591
Medellin,3,2,Apartment,6.0,4.48863636973214,6.7580945044277305
Medellin,3,2,Apartment,3.0,4.2626798770413155,5.707110264748875
Medellin,2,1,Apartment,4.0,4.07753744390572,5.755742213586912
Medellin,3,4,Apartment,6.0,5.159055299214529,6.999422467507961
Medellin,4,3,Apartment,5.0,4.859812404361672,6.398594934535208
Medellin,3,2,House,3.0,4.219507705176107,5.3981627015177525
Medellin,3,4,Apartment,6.0,5.529429087511423,7.9658927350845286
Medellin,3,2,Apartment,4.0,4.465908118654584,6.431331081933479
Medellin,3,4,House,6.0,5.5254529391317835,7.3783837129967145
Medellin,3,2,Apartment,5.0,4.762173934797756,6.78105762593618
Medellin,3,3,House,4.0,4.418840607796598,6.311734809152915
Medellin,4,3,House,5.0,5.198497031265826,6.8679744089702925
Medellin,5,3,House,5.0,5.209486152841421,6.634633357861686
Medellin,2,3,Apartment,4.0,4.430816798843313,6.3473892096560105
Medellin,3,2,Apartment,5.0,5.111987788356544,6.68586094706836
Medellin,3,3,Apartment,5.0,5.14166355650266,7.1631723908466425
Medellin,5,2,House,2.0,5.017279836814924,5.14166355650266
Medellin,3,4,House,4.0,4.61512051684126,6.398594934535208
Medellin,4,4,House,5.0,5.327876168789581,6.478509642208569
Medellin,3,4,Apartment,6.0,5.631211781821365,7.855932199718614
Medellin,3,2,Apartment,5.0,4.61512051684126,6.395261598115449
Medellin,4,2,House,6.0,5.3981627015177525,6.985641817639208
Medellin,3,2,Apartment,4.0,4.02535169073515,5.739792912179234
Medellin,3,2,House,3.0,4.532599493153256,5.993961427306569
Medellin,3,3,Apartment,5.0,4.836281906951478,6.82001636467413
Medellin,4,3,Apartment,5.0,4.948759890378168,6.311734809152915
Medellin,2,2,Apartment,5.0,4.442651256490317,6.756932389247553
Medellin,3,2,House,5.0,5.303304908059076,6.398594934535208
Medellin,3,3,Apartment,6.0,5.0106352940962555,7.0909098220799835
Medellin,2,2,Apartment,6.0,4.290459441148391,6.580639137284949
Medellin,4,3,House,3.0,5.442417710521793,6.111467339502679
Medellin,3,2,House,3.0,4.110873864173311,5.8888779583328805
Medellin,3,1,House,3.0,4.3694478524670215,5.442417710521793
Medellin,3,2,Apartment,4.0,4.2626798770413155,6.144185634125646
Medellin,2,2,Apartment,5.0,4.418840607796598,6.55250788703459
Medellin,4,4,House,6.0,6.55250788703459,8.77971129020447
Medellin,2,1,Apartment,5.0,3.8918202981106265,5.918893854273146
Medellin,3,2,Apartment,5.0,4.68213122712422,6.364750756851911
Medellin,2,2,Apartment,4.0,3.912023005428146,5.707110264748875
Medellin,3,2,Apartment,4.0,4.852030263919617,5.707110264748875
Medellin,2,2,Apartment,4.0,3.9318256327243257,5.5053315359323625
Medellin,5,4,House,5.0,5.877735781779639,6.803505257608338
Medellin,3,2,Apartment,4.0,4.2626798770413155,6.042632833682381
Medellin,3,1,House,2.0,3.8918202981106265,4.736198448394496
Medellin,4,3,Apartment,5.0,4.718498871295094,6.53813982376767
Medellin,3,3,Apartment,6.0,4.948759890378168,7.170888478512505
Medellin,4,4,Apartment,5.0,4.90527477843843,7.0909098220799835
Medellin,3,3,Apartment,5.0,4.795790545596741,6.763884908562435
Medellin,3,3,House,6.0,5.5254529391317835,6.814542897259958
Medellin,3,3,House,6.0,5.5254529391317835,7.313886831633462
Medellin,4,3,House,5.0,5.231108616854587,6.508769136971682
Medellin,5,3,Apartment,5.0,4.962844630259907,6.621405651764134
Medellin,3,2,Apartment,4.0,4.110873864173311,5.8888779583328805
Medellin,4,2,House,4.0,4.875197323201151,6.255750041753367
Medellin,5,4,Apartment,6.0,5.6937321388027,7.244941546337007
Medellin,4,2,House,3.0,4.852030263919617,6.066108090103747
Medellin,3,2,Apartment,5.0,4.653960350157523,6.621405651764134
Medellin,4,4,Apartment,6.0,5.25227342804663,7.1785454837637
Medellin,5,2,House,3.0,5.272999558563747,6.55250788703459
Medellin,3,3,House,5.0,5.303304908059076,6.80128303447162
Medellin,4,2,House,3.0,5.187385805840755,6.7464121285733745
Medellin,4,4,House,6.0,6.478509642208569,8.281723990411392
Medellin,4,3,House,2.0,4.51085950651685,5.638354669333745
Medellin,2,2,Apartment,5.0,4.553876891600541,6.943122422819428
Medellin,3,4,House,5.0,5.472270673671475,7.030857476116121
Medellin,3,2,Apartment,5.0,4.804021044733257,6.175867270105761
Medellin,3,2,Apartment,5.0,4.553876891600541,6.580639137284949
Medellin,3,2,Apartment,4.0,4.07753744390572,5.739792912179234
Medellin,5,4,House,6.0,5.921578419643816,7.783640596221253
Medellin,3,2,Apartment,4.0,4.68213122712422,5.929589143389895
Medellin,4,3,House,4.0,4.947447086588186,7.1846291527173145
Medellin,4,2,House,4.0,5.41610040220442,7.1316985104669115
Medellin,3,2,House,3.0,4.574710978503383,5.602118820879701
Medellin,3,3,Apartment,5.0,4.795790545596741,6.621405651764134
Medellin,3,2,Apartment,4.0,4.23410650459726,6.042632833682381
Medellin,4,2,Apartment,4.0,4.454347296253507,6.3473892096560105
Medellin,3,3,House,4.0,4.912654885736052,6.415096959171596
Medellin,2,3,Apartment,6.0,4.532599493153256,6.85751406254539
Medellin,3,3,Apartment,6.0,5.303304908059076,7.170888478512505
Medellin,4,3,House,4.0,4.867534450455582,6.478509642208569
Medellin,5,3,House,4.0,5.081404364984463,6.364750756851911
Medellin,3,2,Apartment,5.0,4.564348191467836,6.478509642208569
Medellin,3,4,House,6.0,5.786897381366708,8.006700845440367
Medellin,3,4,Apartment,6.0,5.501258210544727,7.696667081526462
Medellin,4,2,House,3.0,4.795790545596741,5.771441123130016
Medellin,3,2,Apartment,5.0,4.553876891600541,6.566672429803241
Medellin,4,3,Apartment,4.0,4.836281906951478,6.26530121273771
Medellin,3,3,House,5.0,5.14166355650266,6.836259277277067
Medellin,4,3,House,5.0,5.4638318050256105,7.313886831633462
Medellin,4,2,House,3.0,4.867534450455582,6.255750041753367
Medellin,4,2,House,4.0,5.159055299214529,6.46302945692067
Medellin,3,4,House,6.0,5.680172609017068,7.696667081526462
Medellin,3,3,House,6.0,4.842389928902225,8.071218539969863
Medellin,3,3,House,6.0,4.873157757054492,7.650168700845001
Medellin,2,2,Apartment,3.0,3.871201010907891,5.442417710521793
Medellin,4,4,House,5.0,5.564520407322694,6.8679744089702925
Medellin,3,3,Apartment,4.0,4.554949301644403,5.831882477283517
Medellin,3,2,House,3.0,4.343805421853684,5.69035945432406
Medellin,3,3,Apartment,5.0,4.653960350157523,6.523562306149512
Medellin,4,3,House,5.0,5.860786223465865,7.0909098220799835
Medellin,3,2,House,6.0,5.802118375377063,7.280008252884188
Medellin,3,2,Apartment,4.0,4.605170185988092,6.601230118728877
Medellin,2,2,Apartment,5.0,4.795790545596741,6.066108090103747
Medellin,3,2,Apartment,6.0,4.663439094112067,7.00397413672268
Medellin,4,3,Apartment,6.0,4.844187086458591,6.226536669287466
Medellin,3,2,Apartment,5.0,4.59511985013459,6.398594934535208
Medellin,3,2,Apartment,4.0,3.970291913552122,6.066108090103747
Medellin,4,1,House,3.0,4.68213122712422,5.351858133476067
Medellin,3,2,Apartment,4.0,4.709530201312334,6.259581464064923
Medellin,3,2,Apartment,3.0,4.204692619390966,5.8888779583328805
Medellin,3,3,Apartment,5.0,4.919980925828125,6.792344427470809
Medellin,3,2,Apartment,4.0,4.060443010546419,5.916202062607435
Medellin,3,2,House,2.0,4.127134385045092,5.303304908059076
Medellin,3,3,Apartment,5.0,5.14166355650266,7.1631723908466425
Medellin,2,3,Apartment,6.0,4.882801922586371,7.313886831633462
Medellin,3,2,House,4.0,4.574710978503383,6.478509642208569
Medellin,4,4,House,5.0,5.493061443340548,6.957497370876951
Medellin,3,3,Apartment,6.0,4.806126189157122,7.1631723908466425
Medellin,3,2,Apartment,5.0,4.418840607796598,6.042632833682381
Medellin,3,3,Apartment,6.0,4.983606621708336,7.147559271189454
Medellin,2,2,House,4.0,4.007333185232471,5.602118820879701
Medellin,3,4,Apartment,6.0,4.844187086458591,6.7464121285733745
Medellin,3,2,House,3.0,4.406719247264253,5.942799375126701
Medellin,2,1,Apartment,5.0,4.394449154672439,6.042632833682381
Medellin,3,3,Apartment,5.0,5.303304908059076,7.0825485693553
Medellin,4,2,House,4.0,4.718498871295094,6.111467339502679
Medellin,4,4,House,6.0,5.968707559985366,7.783640596221253
Medellin,3,1,House,3.0,4.2626798770413155,5.8888779583328805
Medellin,3,3,Apartment,5.0,4.564348191467836,6.523562306149512
Medellin,3,2,Apartment,6.0,4.248495242049359,6.364750756851911
Medellin,4,1,House,3.0,3.6109179126442243,5.594711379601839
Medellin,3,2,Apartment,5.0,4.477336814478207,6.154858094016418
Medellin,3,2,Apartment,5.0,4.543294782270004,6.329720905522696
Medellin,3,4,House,5.0,5.993961427306569,7.1316985104669115
Medellin,3,2,Apartment,4.0,4.394449154672439,6.133398042996649
Medellin,3,2,Apartment,5.0,4.672828834461906,6.660575149839686
Medellin,3,2,Apartment,3.0,4.248495242049359,6.054439346269371
Medellin,3,2,House,3.0,4.31748811353631,5.442417710521793
Medellin,3,2,Apartment,4.0,4.31748811353631,5.771441123130016
Medellin,2,1,Apartment,4.0,3.713572066704308,5.817111159963204
Medellin,4,4,House,6.0,5.62040086571715,7.523481312573497
Medellin,3,3,House,3.0,4.689517966630287,5.739792912179234
Medellin,4,3,Apartment,4.0,5.3230099791384085,6.775366090936392
Medellin,3,4,House,6.0,5.707110264748875,8.02322468471667
Medellin,3,2,House,3.0,4.127134385045092,5.597625345489775
Medellin,3,2,Apartment,6.0,4.553876891600541,6.79794041297493
Medellin,3,2,Apartment,5.0,4.543294782270004,6.660575149839686
Medellin,4,3,Apartment,6.0,5.6937321388027,7.074116816197362
Medellin,4,3,House,6.0,6.154858094016418,8.202756381655638
Medellin,2,2,Apartment,4.0,4.219507705176107,5.968707559985366
Medellin,3,3,Apartment,5.0,4.709530201312334,6.3818160174060985
Medellin,3,3,Apartment,6.0,4.718498871295094,7.0338952094297555
Medellin,3,2,House,4.0,5.420534999272286,6.587550014824796
Medellin,5,3,House,5.0,5.5093883366279774,7.170888478512505
Medellin,3,3,Apartment,6.0,5.117993812416755,7.0909098220799835
Medellin,4,4,House,3.0,4.454347296253507,5.916202062607435
Medellin,4,2,House,3.0,4.470063365773052,5.303304908059076
Medellin,3,3,House,6.0,5.622859446518104,7.550135342488429
Medellin,5,2,House,4.0,5.5093883366279774,7.170888478512505
Medellin,2,2,Apartment,5.0,4.382026634673881,6.68586094706836
Medellin,5,2,House,3.0,4.770684624465665,5.942799375126701
Medellin,2,2,Apartment,6.0,4.532599493153256,7.0909098220799835
Medellin,4,4,House,4.0,4.897839799950911,6.68586094706836
Medellin,4,4,House,6.0,5.955837369464831,7.8636512654486515
Medellin,3,1,House,3.0,4.976733742420574,6.621405651764134
Medellin,2,2,Apartment,5.0,4.060443010546419,6.111467339502679
Medellin,5,4,House,5.0,5.3981627015177525,6.846943139585379
Medellin,3,2,Apartment,4.0,4.454347296253507,6.111467339502679
Medellin,3,3,Apartment,5.0,5.062595033026967,6.769641976852503
Medellin,3,3,Apartment,6.0,5.393627546352362,7.280008252884188
Medellin,4,3,House,5.0,5.170483995038151,6.431331081933479
Medellin,3,4,House,6.0,5.236441962829949,6.8885724595653635
Medellin,3,2,Apartment,5.0,4.564348191467836,6.46302945692067
Medellin,2,3,Apartment,6.0,4.875197323201151,7.170888478512505
Medellin,3,1,Apartment,4.0,4.31748811353631,5.831882477283517
Medellin,3,3,Apartment,5.0,4.51085950651685,6.523562306149512
Medellin,3,2,Apartment,5.0,4.59511985013459,6.523562306149512
Medellin,4,2,Apartment,4.0,5.017279836814924,6.492239835020471
Medellin,3,4,House,5.0,5.236441962829949,6.752270376141742
Medellin,2,2,Apartment,6.0,4.143134726391533,6.26530121273771
Medellin,3,2,Apartment,4.0,4.553876891600541,6.111467339502679
Medellin,4,3,House,4.0,4.663439094112067,6.398594934535208
Medellin,3,3,Apartment,4.0,4.646373899835958,6.175867270105761
Medellin,3,3,Apartment,6.0,4.9344739331306915,7.0909098220799835
Medellin,3,4,Apartment,5.0,4.836281906951478,6.580639137284949
Medellin,3,4,House,6.0,5.638354669333745,7.409136443920128
Medellin,5,2,House,2.0,4.890349128221754,5.602118820879701
Medellin,3,4,Apartment,6.0,4.912654885736052,7.208600337960199
Medellin,2,2,Apartment,6.0,4.990432586778736,6.928537818164665
Medellin,2,2,Apartment,4.0,4.382026634673881,6.100318952020064
Medellin,3,2,House,3.0,4.2626798770413155,5.5254529391317835
Medellin,4,2,House,3.0,4.859812404361672,6.042632833682381
Medellin,2,2,Apartment,5.0,4.189654742026425,5.860786223465865
Medellin,3,3,House,4.0,5.017279836814924,6.398594934535208
Medellin,2,2,Apartment,2.0,4.74493212836325,5.484796933490655
Medellin,3,4,Apartment,5.0,5.111987788356544,6.7464121285733745
Medellin,5,4,House,5.0,5.3981627015177525,6.53813982376767
Medellin,3,3,Apartment,6.0,4.77912349311153,6.423246963533519
Medellin,4,4,House,6.0,6.363989534590169,8.846640813100485
Medellin,2,2,Apartment,4.0,3.9889840465642745,5.993961427306569
Medellin,3,2,House,5.0,4.976733742420574,6.673297967767654
Medellin,3,2,Apartment,5.0,4.574710978503383,6.594413459749778
Medellin,4,3,House,5.0,5.017279836814924,6.68586094706836
Medellin,2,2,Apartment,3.0,4.330733340286331,6.255750041753367
Medellin,3,2,Apartment,6.0,4.948759890378168,7.00397413672268
Medellin,4,3,House,3.0,4.811752907504858,6.030685260261263
Medellin,2,2,House,2.0,4.875197323201151,5.442417710521793
Medellin,2,2,Apartment,5.0,4.382026634673881,6.734591659972948
Medellin,3,2,Apartment,6.0,4.605170185988092,6.673297967767654
Medellin,3,4,House,5.0,5.683579767338681,7.893945138235959
Medellin,4,3,House,3.0,4.51085950651685,6.111467339502679
Medellin,4,2,House,4.0,5.198497031265826,6.2166061010848646
Medellin,3,4,Apartment,5.0,4.736198448394496,6.7464121285733745
Medellin,3,3,Apartment,6.0,4.77912349311153,6.431331081933479
Medellin,3,3,Apartment,5.0,4.717061970408016,6.580639137284949
Medellin,3,2,Apartment,5.0,4.795790545596741,6.85751406254539
Medellin,3,2,Apartment,2.0,1.577534363421092,5.968707559985366
Medellin,3,2,House,4.0,4.394449154672439,6.1070228877422545
Medellin,3,3,Apartment,4.0,4.718498871295094,6.111467339502679
Medellin,4,3,House,3.0,5.831882477283517,6.906754778648554
Medellin,2,3,Apartment,6.0,4.668992033569914,6.654152520183219
Medellin,3,2,House,3.0,4.23410650459726,5.602118820879701
Medellin,4,3,Apartment,5.0,5.017279836814924,6.478509642208569
Medellin,5,2,House,5.0,5.3981627015177525,7.280008252884188
Medellin,3,4,House,6.0,5.480638923341991,7.696667081526462
Medellin,2,1,House,3.0,4.0943445622221,5.14166355650266
Medellin,3,2,Apartment,4.0,4.330733340286331,6.505784060128229
Medellin,2,1,Apartment,4.0,4.110873864173311,6.042632833682381
Medellin,3,2,Apartment,5.0,4.61512051684126,6.53813982376767
Medellin,4,2,House,4.0,4.709530201312334,6.364750756851911
Medellin,3,3,Apartment,5.0,4.51085950651685,6.2166061010848646
Medellin,3,3,House,4.0,5.247024072160486,6.7464121285733745
Medellin,3,2,Apartment,5.0,4.709530201312334,6.395261598115449
Medellin,3,4,House,5.0,5.293304824724492,6.985641817639208
Medellin,3,3,House,5.0,4.880608967773282,7.147559271189454
Medellin,3,2,Apartment,4.0,4.02535169073515,5.902633333401366
Medellin,3,3,House,4.0,5.056245805348308,7.048386408721883
Medellin,3,2,Apartment,5.0,4.454347296253507,6.26530121273771
Medellin,3,4,House,5.0,4.927253685157205,6.734591659972948
Medellin,4,3,Apartment,6.0,5.14166355650266,7.00397413672268
Medellin,2,3,Apartment,4.0,4.736198448394496,6.111467339502679
Medellin,3,2,Apartment,5.0,4.653960350157523,6.3473892096560105
Medellin,5,3,House,4.0,5.318119993844216,6.8885724595653635
Medellin,3,2,Apartment,4.0,4.787491742782046,6.7226297948554485
Medellin,3,2,Apartment,4.0,4.204692619390966,5.993961427306569
Medellin,3,3,House,4.0,5.08244926143825,8.294299608857235
Medellin,4,4,House,6.0,6.2166061010848646,7.8826922062890254
Medellin,3,2,Apartment,6.0,4.6443908991413725,6.734591659972948
Medellin,2,2,Apartment,6.0,4.189654742026425,6.133398042996649
Medellin,3,2,Apartment,4.0,4.454347296253507,6.478509642208569
Medellin,3,2,Apartment,4.0,4.060443010546419,5.916202062607435
Medellin,4,4,Apartment,5.0,5.123963979403259,6.8885724595653635
Medellin,3,3,Apartment,6.0,5.099866427824199,7.074116816197362
Medellin,3,2,Apartment,4.0,4.31748811353631,6.018593214496234
Medellin,3,4,Apartment,5.0,5.081404364984463,6.85751406254539
Medellin,3,2,Apartment,5.0,4.564348191467836,6.398594934535208
Medellin,5,4,House,6.0,6.478509642208569,8.24301946898925
Medellin,3,3,Apartment,3.0,4.543294782270004,6.3473892096560105
Medellin,3,2,Apartment,5.0,4.6443908991413725,6.19644412779452
Medellin,3,2,Apartment,4.0,3.970291913552122,5.564520407322694
Medellin,3,2,Apartment,5.0,4.454347296253507,6.144185634125646
Medellin,3,2,Apartment,6.0,4.59511985013459,6.478509642208569
Medellin,2,2,Apartment,5.0,4.060443010546419,6.030685260261263
Medellin,2,3,Apartment,5.0,4.553876891600541,6.580639137284949
Medellin,3,2,House,4.0,5.056245805348308,6.621405651764134
Medellin,2,2,Apartment,3.0,4.189654742026425,5.771441123130016
Medellin,2,2,Apartment,6.0,4.634728988229636,6.621405651764134
Medellin,3,3,Apartment,6.0,4.605170185988092,6.284134161070802
Medellin,5,2,House,4.0,5.303304908059076,7.170888478512505
Medellin,2,1,House,2.0,4.110873864173311,4.948759890378168
Medellin,3,2,Apartment,6.0,4.955827057601261,6.957497370876951
Medellin,3,2,Apartment,3.0,4.07753744390572,5.560681631015528
Medellin,2,2,Apartment,6.0,4.836281906951478,6.8885724595653635
Medellin,3,3,Apartment,5.0,4.6443908991413725,6.255750041753367
Medellin,4,4,House,6.0,5.981414211254481,8.101980731853192
Medellin,3,3,Apartment,5.0,4.795790545596741,6.68586094706836
Medellin,3,3,Apartment,4.0,4.5970040841463025,6.066108090103747
Medellin,2,3,Apartment,6.0,4.700480365792417,7.2305631534092925
Medellin,3,3,Apartment,6.0,5.337538079701318,7.107425474110705
Medellin,3,2,House,3.0,4.394449154672439,5.771441123130016
Medellin,3,3,House,6.0,5.517452896464707,6.957497370876951
Medellin,3,2,Apartment,5.0,4.51085950651685,6.478509642208569
Medellin,4,4,House,6.0,5.407171771460119,7.208600337960199
Medellin,2,2,Apartment,5.0,4.442651256490317,6.431331081933479
Medellin,3,2,House,3.0,5.081404364984463,6.447305862541213
